Ngay,diesel,diesel_chg_1m,diesel_chg_3m
2020-07-21,12110,0.052128583840139076,0.11922365988909434
2020-07-22,12110,0.052128583840139076,0.11922365988909434
2020-07-23,12110,0.052128583840139076,0.11922365988909434
2020-07-24,12110,0.052128583840139076,0.11922365988909434
2020-07-27,12110,0.052128583840139076,0.11922365988909434
2020-07-28,12390,0.023121387283236983,0.2464788732394365
2020-07-29,12390,0.023121387283236983,0.2464788732394365
2020-07-30,12390,0.023121387283236983,0.2464788732394365
2020-07-31,12390,0.023121387283236983,0.2464788732394365
2020-08-03,12390,0.023121387283236983,0.2464788732394365
2020-08-04,12390,0.023121387283236983,0.2464788732394365
2020-08-05,12390,0.023121387283236983,0.2464788732394365
2020-08-06,12390,0.023121387283236983,0.2464788732394365
2020-08-07,12390,0.023121387283236983,0.2464788732394365
2020-08-10,12390,0.023121387283236983,0.2464788732394365
2020-08-11,12390,0.023121387283236983,0.2464788732394365
2020-08-12,12200,0.007431874483897705,0.22736418511066403
2020-08-13,12200,0.007431874483897705,0.22736418511066403
2020-08-14,12200,0.007431874483897705,0.22736418511066403
2020-08-17,12200,0.007431874483897705,0.22736418511066403
2020-08-18,12200,0.007431874483897705,0.22736418511066403
2020-08-19,12200,0.007431874483897705,0.22736418511066403
2020-08-20,12200,0.007431874483897705,0.22736418511066403
2020-08-21,12200,0.007431874483897705,0.22736418511066403
2020-08-24,12200,0.007431874483897705,0.22736418511066403
2020-08-25,12200,0.007431874483897705,0.22736418511066403
2020-08-26,12200,0.007431874483897705,0.22736418511066403
2020-08-27,11960,-0.012386457473162693,0.2142131979695432
2020-08-28,11960,-0.012386457473162693,0.2142131979695432
2020-08-31,11960,-0.012386457473162693,0.2142131979695432
2020-09-01,11960,-0.012386457473162693,0.2142131979695432
2020-09-02,11960,-0.012386457473162693,0.2142131979695432
2020-09-03,11960,-0.012386457473162693,0.2142131979695432
2020-09-04,11960,-0.012386457473162693,0.2142131979695432
2020-09-07,11960,-0.012386457473162693,0.2142131979695432
2020-09-08,11960,-0.012386457473162693,0.2142131979695432
2020-09-09,11960,-0.012386457473162693,0.2142131979695432
2020-09-10,11960,-0.012386457473162693,0.2142131979695432
2020-09-11,11510,-0.07102502017756251,0.07169459962756042
2020-09-14,11510,-0.07102502017756251,0.07169459962756042
2020-09-15,11510,-0.07102502017756251,0.07169459962756042
2020-09-16,11510,-0.07102502017756251,0.07169459962756042
2020-09-17,11510,-0.07102502017756251,0.07169459962756042
2020-09-18,11510,-0.07102502017756251,0.07169459962756042
2020-09-21,11510,-0.07102502017756251,0.07169459962756042
2020-09-22,11510,-0.07102502017756251,0.07169459962756042
2020-09-23,11510,-0.07102502017756251,0.07169459962756042
2020-09-24,11510,-0.07102502017756251,0.07169459962756042
2020-09-25,11510,-0.07102502017756251,0.07169459962756042
2020-09-28,11120,-0.08852459016393444,-0.03388357949609033
2020-09-29,11120,-0.08852459016393444,-0.03388357949609033
2020-09-30,11120,-0.08852459016393444,-0.03388357949609033
2020-10-01,11120,-0.08852459016393444,-0.03388357949609033
2020-10-02,11120,-0.08852459016393444,-0.03388357949609033
2020-10-05,11120,-0.08852459016393444,-0.03388357949609033
2020-10-06,11120,-0.08852459016393444,-0.03388357949609033
2020-10-07,11120,-0.08852459016393444,-0.03388357949609033
2020-10-08,11120,-0.08852459016393444,-0.03388357949609033
2020-10-09,11120,-0.08852459016393444,-0.03388357949609033
2020-10-12,11120,-0.03388357949609033,-0.08175061932287364
2020-10-13,11120,-0.03388357949609033,-0.08175061932287364
2020-10-14,11120,-0.03388357949609033,-0.08175061932287364
2020-10-15,11120,-0.03388357949609033,-0.08175061932287364
2020-10-16,11120,-0.03388357949609033,-0.08175061932287364
2020-10-19,11120,-0.03388357949609033,-0.08175061932287364
2020-10-20,11120,-0.03388357949609033,-0.08175061932287364
2020-10-21,11120,-0.03388357949609033,-0.08175061932287364
2020-10-22,11120,-0.03388357949609033,-0.08175061932287364
2020-10-23,11120,-0.03388357949609033,-0.08175061932287364
2020-10-26,11120,-0.03388357949609033,-0.08175061932287364
2020-10-27,11210,0.008093525179856176,-0.07431874483897605
2020-10-28,11210,0.008093525179856176,-0.07431874483897605
2020-10-29,11210,0.008093525179856176,-0.07431874483897605
2020-10-30,11210,0.008093525179856176,-0.07431874483897605
2020-11-02,11210,0.008093525179856176,-0.07431874483897605
2020-11-03,11210,0.008093525179856176,-0.07431874483897605
2020-11-04,11210,0.008093525179856176,-0.07431874483897605
2020-11-05,11210,0.008093525179856176,-0.07431874483897605
2020-11-06,11210,0.008093525179856176,-0.07431874483897605
2020-11-09,11210,0.008093525179856176,-0.07431874483897605
2020-11-10,11210,0.008093525179856176,-0.07431874483897605
2020-11-11,10830,-0.02607913669064743,-0.12590799031476996
2020-11-12,10830,-0.02607913669064743,-0.12590799031476996
2020-11-13,10830,-0.02607913669064743,-0.12590799031476996
2020-11-16,10830,-0.02607913669064743,-0.12590799031476996
2020-11-17,10830,-0.02607913669064743,-0.12590799031476996
2020-11-18,10830,-0.02607913669064743,-0.12590799031476996
2020-11-19,10830,-0.02607913669064743,-0.12590799031476996
2020-11-20,10830,-0.02607913669064743,-0.12590799031476996
2020-11-23,10830,-0.02607913669064743,-0.12590799031476996
2020-11-24,10830,-0.02607913669064743,-0.12590799031476996
2020-11-25,10830,-0.02607913669064743,-0.12590799031476996
2020-11-26,11430,0.027877697841726556,-0.06311475409836065
2020-11-27,11430,0.027877697841726556,-0.06311475409836065
2020-11-30,11430,0.027877697841726556,-0.06311475409836065
2020-12-01,11430,0.027877697841726556,-0.06311475409836065
2020-12-02,11430,0.027877697841726556,-0.06311475409836065
2020-12-03,11430,0.027877697841726556,-0.06311475409836065
2020-12-04,11430,0.027877697841726556,-0.06311475409836065
2020-12-07,11430,0.027877697841726556,-0.06311475409836065
2020-12-08,11430,0.027877697841726556,-0.06311475409836065
2020-12-09,11430,0.027877697841726556,-0.06311475409836065
2020-12-10,11430,0.027877697841726556,-0.06311475409836065
2020-12-11,11890,0.09787626962142193,0.03301476976542128
2020-12-14,11890,0.09787626962142193,0.03301476976542128
2020-12-15,11890,0.09787626962142193,0.03301476976542128
2020-12-16,11890,0.09787626962142193,0.03301476976542128
2020-12-17,11890,0.09787626962142193,0.03301476976542128
2020-12-18,11890,0.09787626962142193,0.03301476976542128
2020-12-21,11890,0.09787626962142193,0.03301476976542128
2020-12-22,11890,0.09787626962142193,0.03301476976542128
2020-12-23,11890,0.09787626962142193,0.03301476976542128
2020-12-24,11890,0.09787626962142193,0.03301476976542128
2020-12-25,11890,0.09787626962142193,0.03301476976542128
2020-12-28,12370,0.08223972003499558,0.11241007194244612
2020-12-29,12370,0.08223972003499558,0.11241007194244612
2020-12-30,12370,0.08223972003499558,0.11241007194244612
2020-12-31,12370,0.08223972003499558,0.11241007194244612
2021-01-01,12370,0.08223972003499558,0.11241007194244612
2021-01-04,12370,0.08223972003499558,0.11241007194244612
2021-01-05,12370,0.08223972003499558,0.11241007194244612
2021-01-06,12370,0.08223972003499558,0.11241007194244612
2021-01-07,12370,0.08223972003499558,0.11241007194244612
2021-01-08,12370,0.08223972003499558,0.11241007194244612
2021-01-11,12640,0.06307821698906646,0.13669064748201443
2021-01-12,12640,0.06307821698906646,0.13669064748201443
2021-01-13,12640,0.06307821698906646,0.13669064748201443
2021-01-14,12640,0.06307821698906646,0.13669064748201443
2021-01-15,12640,0.06307821698906646,0.13669064748201443
2021-01-18,12640,0.06307821698906646,0.13669064748201443
2021-01-19,12640,0.06307821698906646,0.13669064748201443
2021-01-20,12640,0.06307821698906646,0.13669064748201443
2021-01-21,12640,0.06307821698906646,0.13669064748201443
2021-01-22,12640,0.06307821698906646,0.13669064748201443
2021-01-25,12640,0.06307821698906646,0.13669064748201443
2021-01-26,13040,0.05416329830234434,0.17266187050359716
2021-01-27,13040,0.05416329830234434,0.17266187050359716
2021-01-28,13040,0.05416329830234434,0.17266187050359716
2021-01-29,13040,0.05416329830234434,0.17266187050359716
2021-02-01,13040,0.05416329830234434,0.17266187050359716
2021-02-02,13040,0.05416329830234434,0.17266187050359716
2021-02-03,13040,0.05416329830234434,0.17266187050359716
2021-02-04,13040,0.05416329830234434,0.17266187050359716
2021-02-05,13040,0.05416329830234434,0.17266187050359716
2021-02-08,13040,0.05416329830234434,0.17266187050359716
2021-02-09,13040,0.05416329830234434,0.17266187050359716
2021-02-10,13040,0.05416329830234434,0.16324710080285465
2021-02-11,13040,0.05416329830234434,0.16324710080285465
2021-02-12,13040,0.05416329830234434,0.16324710080285465
2021-02-15,13040,0.05416329830234434,0.16324710080285465
2021-02-16,13040,0.05416329830234434,0.16324710080285465
2021-02-17,13040,0.05416329830234434,0.16324710080285465
2021-02-18,13040,0.05416329830234434,0.16324710080285465
2021-02-19,13040,0.05416329830234434,0.16324710080285465
2021-02-22,13040,0.05416329830234434,0.16324710080285465
2021-02-23,13040,0.05416329830234434,0.16324710080285465
2021-02-24,13040,0.05416329830234434,0.16324710080285465
2021-02-25,13840,0.09493670886075956,0.27793167128347185
2021-02-26,13840,0.09493670886075956,0.27793167128347185
2021-03-01,13840,0.09493670886075956,0.27793167128347185
2021-03-02,13840,0.09493670886075956,0.27793167128347185
2021-03-03,13840,0.09493670886075956,0.27793167128347185
2021-03-04,13840,0.09493670886075956,0.27793167128347185
2021-03-05,13840,0.09493670886075956,0.27793167128347185
2021-03-08,13840,0.09493670886075956,0.27793167128347185
2021-03-09,13840,0.09493670886075956,0.27793167128347185
2021-03-10,13840,0.09493670886075956,0.27793167128347185
