date,region,province,latitude,longitude,elevation_m,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,rain_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,wind_speed_10m_mean,shortwave_radiation_sum,et0_fao_evapotranspiration
2008-01-25 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,22.42092,29.673,18.373001,12.2,6.0,12.2,85.20992,99.063614,48.991592,4.7710595,15.35,3.1180289
2008-01-26 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,23.016748,29.923,18.373001,0.0,0.0,0.0,77.58432,100.0,43.637836,8.0261755,17.76,3.8031254
2008-01-27 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,22.887583,28.473001,18.973001,0.0,0.0,0.0,76.94317,96.61944,50.72281,9.278757,16.05,3.4873388
2008-01-28 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,23.633417,31.623001,16.773,0.0,0.0,0.0,65.961815,98.43415,26.86195,4.163612,22.59,4.4986134
2008-01-29 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.0855,31.073,17.773,0.0,0.0,0.0,65.85614,89.51399,36.518055,3.9648774,19.2,4.021867
2008-01-30 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.256334,31.473001,19.073,0.0,0.0,0.0,69.761284,93.93306,37.103218,4.578137,20.71,4.2708263
2008-01-31 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,22.31675,28.973001,18.023,1.5,4.0,1.5,79.82473,97.82132,48.8077,8.663703,15.27,3.2723122
2008-02-01 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,23.029253,30.173,17.673,0.0,0.0,0.0,74.38238,97.50692,41.002403,8.140253,19.21,4.0129023
2008-02-02 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,23.843832,31.123001,17.773,0.0,0.0,0.0,71.328896,97.8172,38.709984,6.8060694,19.2,4.254836
2008-02-03 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,23.60425,29.923,18.973001,0.0,0.0,0.0,70.202415,96.01566,41.169674,7.603313,20.27,4.379945
2008-02-04 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,22.939667,30.223001,17.273,0.0,0.0,0.0,67.857765,92.36713,37.72227,8.123899,22.14,4.730893
2008-02-05 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,23.623,31.273,16.973001,0.0,0.0,0.0,66.127205,98.11499,33.508324,5.814179,22.05,4.6968584
2008-02-06 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,23.58967,31.473001,17.923,0.0,0.0,0.0,65.00768,94.47776,27.364323,8.684637,23.05,5.188087
2008-02-07 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,22.658415,30.473001,16.923,0.0,0.0,0.0,67.08693,95.64859,33.25916,9.570237,22.87,5.09064
2008-02-08 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,21.883417,29.273,16.123001,0.0,0.0,0.0,66.68763,95.62225,35.66529,10.815218,22.18,4.9544096
2008-02-09 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,20.81883,28.173,15.473,0.0,0.0,0.0,66.5199,93.164024,35.946934,13.043339,23.81,5.09293
2008-02-10 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,20.489668,28.523,14.672999,0.0,0.0,0.0,67.63263,93.1229,35.106483,11.926596,24.19,5.1054177
2008-02-11 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,21.341751,29.573,14.873,0.0,0.0,0.0,64.972496,90.44596,34.256657,10.680878,23.82,5.179568
2008-02-12 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,21.045916,28.123001,16.273,0.0,0.0,0.0,67.72556,91.423454,37.752308,13.937965,21.16,4.755017
2008-02-13 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,20.595917,28.373001,15.523,0.0,0.0,0.0,69.78022,92.56622,38.070755,13.948912,20.6,4.577014
2008-02-14 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,20.495916,27.873001,15.373,0.0,0.0,0.0,70.56832,92.55789,40.630272,14.045941,19.58,4.373122
2008-02-15 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,20.270918,27.023,15.922999,0.0,0.0,0.0,70.968864,90.81271,39.866436,15.191268,20.11,4.3651805
2008-02-16 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,21.018833,28.323,15.973,0.0,0.0,0.0,69.43968,91.996086,38.938232,12.211289,20.49,4.5027313
2008-02-17 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,21.625084,29.723001,15.773,0.0,0.0,0.0,66.56936,94.99765,32.00336,11.88677,23.58,5.265495
2008-02-18 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,21.26467,28.723001,16.473001,0.0,0.0,0.0,66.97578,92.62682,33.795097,16.706453,22.74,5.2499404
2008-02-19 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,20.487583,27.173,16.323,0.0,0.0,0.0,67.912285,86.83318,38.818207,18.861025,21.24,4.8545003
2008-02-20 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,20.489668,27.123001,16.723001,0.0,0.0,0.0,65.6576,85.79707,36.979046,17.440752,20.9,4.8314834
2008-02-21 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,17.772999,20.473001,16.723001,4.6,14.0,4.6,83.07641,91.16543,74.20057,13.5223875,7.66,1.6434973
2008-02-22 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,20.216753,26.073,16.673,2.3999999,7.0,2.3999999,81.09722,95.03707,58.385952,13.606003,13.29,2.8743138
2008-02-23 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,20.762583,26.373001,17.073,7.0,11.0,7.0,86.67385,99.68412,64.423065,10.131903,13.51,2.6555994
2008-02-24 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,22.1355,30.073,18.023,14.7,7.0,14.7,87.994484,98.15806,53.74648,5.350362,18.54,3.64057
2008-02-25 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,21.687584,27.573,18.423,18.600002,8.0,18.600002,92.104485,100.0,64.87768,3.4004653,16.66,3.2120178
2008-02-26 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,22.987585,28.873001,17.973001,0.0,0.0,0.0,79.0248,100.0,50.031048,6.8056574,21.3,4.3530626
2008-02-27 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,21.837584,26.373001,19.173,0.1,1.0,0.1,78.84821,90.22911,59.76006,19.209768,16.95,3.6647894
2008-02-28 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,20.881332,26.423,17.573,0.0,0.0,0.0,74.394516,87.03497,52.322243,17.84118,18.62,4.040212
2008-02-29 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,21.473001,28.623001,16.523,0.0,0.0,0.0,72.64956,89.980385,48.649456,9.777982,21.51,4.5148363
2008-03-01 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,21.256334,28.273,15.873,0.0,0.0,0.0,71.00603,92.58558,44.58704,10.734106,24.46,4.986643
2008-03-02 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,20.537584,27.373001,15.323,0.0,0.0,0.0,68.6399,90.495224,41.1586,12.00528,25.17,5.15105
2008-03-03 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,20.68342,28.123001,14.873,0.0,0.0,0.0,66.62451,88.692604,36.051773,12.473457,24.89,5.2233424
2008-03-04 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,21.218834,27.373001,17.173,0.0,0.0,0.0,68.298065,88.312004,44.498848,11.953238,18.28,4.130414
2008-03-05 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,21.831331,28.823,17.073,1.4000001,3.0,1.4000001,70.09041,86.05887,45.828285,10.121768,18.94,4.145358
2008-03-06 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,21.735498,27.323,17.673,1.4000001,3.0,1.4000001,75.85407,88.35423,53.392155,8.756208,14.47,3.1380575
2008-03-07 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,21.672998,27.773,18.623001,5.8999996,4.0,5.8999996,82.897125,93.617134,59.339573,9.382912,15.11,3.0702906
2008-03-08 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,20.091753,23.623001,18.023,3.2000003,10.0,3.2000003,86.05668,98.132126,70.85197,12.023431,11.1,2.2150118
2008-03-09 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,22.060501,28.723001,17.473001,0.1,1.0,0.1,75.34739,96.275375,49.808052,11.436153,21.21,4.428014
2008-03-10 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,22.952166,29.323,17.623001,0.0,0.0,0.0,72.332954,95.9751,44.44456,10.119527,22.03,4.6974044
2008-03-11 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,23.5105,30.173,17.923,0.0,0.0,0.0,72.566574,96.28794,43.70583,7.2377386,22.14,4.6682606
2008-03-12 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.112581,31.073,17.923,0.0,0.0,0.0,69.27355,96.89811,39.95496,5.5846386,23.02,4.791884
2008-03-13 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.912582,32.572998,17.623001,0.0,0.0,0.0,67.2644,95.9751,34.975212,3.3117547,23.34,4.854414
2008-03-14 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.741753,30.823,17.923,0.0,0.0,0.0,69.73361,97.51162,38.11953,4.348263,21.11,4.499633
2008-03-15 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.689665,32.723,17.623001,0.0,0.0,0.0,62.08853,97.50597,24.034246,5.0381207,26.22,5.594769
2008-03-16 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,24.48967,33.023,15.672999,0.0,0.0,0.0,60.06946,95.300186,21.990246,2.8883388,26.7,5.437107
2008-03-17 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,25.37925,33.622997,17.923,0.0,0.0,0.0,59.152355,88.09352,22.142088,3.5918849,26.23,5.5286164
2008-03-18 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,25.79383,33.072998,18.523,0.0,0.0,0.0,64.36509,94.800705,30.761765,3.1201162,23.7,5.0395765
2008-03-19 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,25.800081,32.822998,19.473001,0.0,0.0,0.0,68.46685,96.33091,36.766186,3.855962,21.92,4.7595444
2008-03-20 00:00:00+07:00,Dak_Nong,Đắk Nông,11.985939979553223,107.69300079345703,597.0,23.816751,31.373001,20.473001,11.5,7.0,11.5,83.222755,97.56998,46.59145,3.352854,18.73,3.8600595
