date,Brent,DO_0001S,DO_005S,E5_RON92,FO_30S,FO_35S,FO_380,FO_other,RON92,RON95,RON95_IV,WTI,dau_hoa
2017-02-14,205.0,,14300.0,17660.0,11830.0,11200.0,11320.0,,17940.0,18650.0,18800.0,229.0,12770.0
2017-02-15,205.0,,14300.0,17660.0,11830.0,11200.0,11320.0,,17940.0,18650.0,18800.0,229.0,12770.0
2017-02-16,205.0,,14300.0,17660.0,11830.0,11200.0,11320.0,,17940.0,18650.0,18800.0,229.0,12770.0
2017-02-17,205.0,,14300.0,17660.0,11830.0,11200.0,11320.0,,17940.0,18650.0,18800.0,229.0,12770.0
2017-02-18,205.0,,14580.0,18160.0,11950.0,11320.0,11440.0,,18450.0,19160.0,19310.0,229.0,13000.0
2017-02-19,205.0,,14580.0,18160.0,11950.0,11320.0,11440.0,,18450.0,19160.0,19310.0,229.0,13000.0
2017-02-20,205.0,,14580.0,18160.0,11950.0,11320.0,11440.0,,18450.0,19160.0,19310.0,229.0,13000.0
2017-02-21,205.0,,14580.0,18160.0,11950.0,11320.0,11440.0,,18450.0,19160.0,19310.0,229.0,13000.0
2017-02-22,205.0,,14580.0,18160.0,11950.0,11320.0,11440.0,,18450.0,19160.0,19310.0,229.0,13000.0
2017-02-23,205.0,,14580.0,18160.0,11950.0,11320.0,11440.0,,18450.0,19160.0,19310.0,229.0,13000.0
2017-02-24,205.0,,14580.0,18160.0,11950.0,11320.0,11440.0,,18450.0,19160.0,19310.0,229.0,13000.0
2017-02-25,205.0,,14580.0,18160.0,11950.0,11320.0,11440.0,,18450.0,19160.0,19310.0,229.0,13000.0
2017-02-26,205.0,,14580.0,18160.0,11950.0,11320.0,11440.0,,18450.0,19160.0,19310.0,229.0,13000.0
2017-02-27,205.0,,14580.0,18160.0,11950.0,11320.0,11440.0,,18450.0,19160.0,19310.0,229.0,13000.0
2017-02-28,205.0,,14580.0,18160.0,11950.0,11320.0,11440.0,,18450.0,19160.0,19310.0,229.0,13000.0
2017-03-01,205.0,,14580.0,18160.0,11950.0,11320.0,11440.0,,18450.0,19160.0,19310.0,229.0,13000.0
2017-03-02,205.0,,14580.0,18160.0,11950.0,11320.0,11440.0,,18450.0,19160.0,19310.0,229.0,13000.0
2017-03-03,205.0,,14580.0,18160.0,11950.0,11320.0,11440.0,,18450.0,19160.0,19310.0,229.0,13000.0
2017-03-04,205.0,,14580.0,18160.0,11950.0,11320.0,11440.0,,18450.0,19160.0,19310.0,229.0,13000.0
2017-03-05,205.0,,14580.0,18160.0,11950.0,11320.0,11440.0,,18450.0,19160.0,19310.0,229.0,13000.0
2017-03-06,205.0,,14720.0,18110.0,12000.0,11370.0,11490.0,,18380.0,19090.0,19240.0,229.0,13080.0
2017-03-07,205.0,,14720.0,18110.0,12000.0,11370.0,11490.0,,18380.0,19090.0,19240.0,229.0,13080.0
2017-03-08,205.0,,14720.0,18110.0,12000.0,11370.0,11490.0,,18380.0,19090.0,19240.0,229.0,13080.0
2017-03-09,205.0,,14720.0,18110.0,12000.0,11370.0,11490.0,,18380.0,19090.0,19240.0,229.0,13080.0
2017-03-10,205.0,,14720.0,18110.0,12000.0,11370.0,11490.0,,18380.0,19090.0,19240.0,229.0,13080.0
2017-03-11,205.0,,14720.0,18110.0,12000.0,11370.0,11490.0,,18380.0,19090.0,19240.0,229.0,13080.0
2017-03-12,205.0,,14720.0,18110.0,12000.0,11370.0,11490.0,,18380.0,19090.0,19240.0,229.0,13080.0
2017-03-13,205.0,,14720.0,18110.0,12000.0,11370.0,11490.0,,18380.0,19090.0,19240.0,229.0,13080.0
2017-03-14,205.0,,14720.0,18110.0,12000.0,11370.0,11490.0,,18380.0,19090.0,19240.0,229.0,13080.0
2017-03-15,205.0,,14720.0,18110.0,12000.0,11370.0,11490.0,,18380.0,19090.0,19240.0,229.0,13080.0
2017-03-16,205.0,,14720.0,18110.0,12000.0,11370.0,11490.0,,18380.0,19090.0,19240.0,229.0,13080.0
2017-03-17,205.0,,14720.0,18110.0,12000.0,11370.0,11490.0,,18380.0,19090.0,19240.0,229.0,13080.0
2017-03-18,205.0,,14720.0,18110.0,12000.0,11370.0,11490.0,,18380.0,19090.0,19240.0,229.0,13080.0
2017-03-19,205.0,,14720.0,18110.0,12000.0,11370.0,11490.0,,18380.0,19090.0,19240.0,229.0,13080.0
2017-03-20,205.0,,14720.0,18110.0,12000.0,11370.0,11490.0,,18380.0,19090.0,19240.0,229.0,13080.0
2017-03-21,205.0,,14100.0,17430.0,11470.0,10850.0,10960.0,,17650.0,18370.0,18520.0,229.0,12410.0
2017-03-22,205.0,,14100.0,17430.0,11470.0,10850.0,10960.0,,17650.0,18370.0,18520.0,229.0,12410.0
2017-03-23,205.0,,14100.0,17430.0,11470.0,10850.0,10960.0,,17650.0,18370.0,18520.0,229.0,12410.0
2017-03-24,205.0,,14100.0,17430.0,11470.0,10850.0,10960.0,,17650.0,18370.0,18520.0,229.0,12410.0
2017-03-25,205.0,,14100.0,17430.0,11470.0,10850.0,10960.0,,17650.0,18370.0,18520.0,229.0,12410.0
2017-03-26,205.0,,14100.0,17430.0,11470.0,10850.0,10960.0,,17650.0,18370.0,18520.0,229.0,12410.0
2017-03-27,205.0,,14100.0,17430.0,11470.0,10850.0,10960.0,,17650.0,18370.0,18520.0,229.0,12410.0
2017-03-28,205.0,,14100.0,17430.0,11470.0,10850.0,10960.0,,17650.0,18370.0,18520.0,229.0,12410.0
2017-03-29,205.0,,14100.0,17430.0,11470.0,10850.0,10960.0,,17650.0,18370.0,18520.0,229.0,12410.0
2017-03-30,205.0,,14100.0,17430.0,11470.0,10850.0,10960.0,,17650.0,18370.0,18520.0,229.0,12410.0
2017-03-31,205.0,,14100.0,17430.0,11470.0,10850.0,10960.0,,17650.0,18370.0,18520.0,229.0,12410.0
2017-04-01,205.0,,14100.0,17430.0,11470.0,10850.0,10960.0,,17650.0,18370.0,18520.0,229.0,12410.0
2017-04-02,205.0,,14100.0,17430.0,11470.0,10850.0,10960.0,,17650.0,18370.0,18520.0,229.0,12410.0
2017-04-03,205.0,,14100.0,17430.0,11470.0,10850.0,10960.0,,17650.0,18370.0,18520.0,229.0,12410.0
2017-04-04,205.0,,14100.0,17430.0,11470.0,10850.0,10960.0,,17650.0,18370.0,18520.0,229.0,12410.0
2017-04-05,205.0,,13720.0,17370.0,11230.0,10610.0,10720.0,,17570.0,18280.0,18440.0,229.0,12210.0
2017-04-06,205.0,,13720.0,17370.0,11230.0,10610.0,10720.0,,17570.0,18280.0,18440.0,229.0,12210.0
2017-04-07,205.0,,13720.0,17370.0,11230.0,10610.0,10720.0,,17570.0,18280.0,18440.0,229.0,12210.0
2017-04-08,205.0,,13720.0,17370.0,11230.0,10610.0,10720.0,,17570.0,18280.0,18440.0,229.0,12210.0
2017-04-09,205.0,,13720.0,17370.0,11230.0,10610.0,10720.0,,17570.0,18280.0,18440.0,229.0,12210.0
2017-04-10,205.0,,13720.0,17370.0,11230.0,10610.0,10720.0,,17570.0,18280.0,18440.0,229.0,12210.0
2017-04-11,205.0,,13720.0,17370.0,11230.0,10610.0,10720.0,,17570.0,18280.0,18440.0,229.0,12210.0
2017-04-12,205.0,,13720.0,17370.0,11230.0,10610.0,10720.0,,17570.0,18280.0,18440.0,229.0,12210.0
2017-04-13,205.0,,13720.0,17370.0,11230.0,10610.0,10720.0,,17570.0,18280.0,18440.0,229.0,12210.0
2017-04-14,205.0,,13720.0,17370.0,11230.0,10610.0,10720.0,,17570.0,18280.0,18440.0,229.0,12210.0
2017-04-15,205.0,,13720.0,17370.0,11230.0,10610.0,10720.0,,17570.0,18280.0,18440.0,229.0,12210.0
2017-04-16,205.0,,13720.0,17370.0,11230.0,10610.0,10720.0,,17570.0,18280.0,18440.0,229.0,12210.0
2017-04-17,205.0,,13720.0,17370.0,11230.0,10610.0,10720.0,,17570.0,18280.0,18440.0,229.0,12210.0
2017-04-18,205.0,,13720.0,17370.0,11230.0,10610.0,10720.0,,17570.0,18280.0,18440.0,229.0,12210.0
2017-04-19,205.0,,13720.0,17370.0,11230.0,10610.0,10720.0,,17570.0,18280.0,18440.0,229.0,12210.0
2017-04-20,205.0,,14080.0,17720.0,11580.0,10960.0,11070.0,,17930.0,18640.0,18790.0,229.0,12570.0
2017-04-21,205.0,,14080.0,17720.0,11580.0,10960.0,11070.0,,17930.0,18640.0,18790.0,229.0,12570.0
2017-04-22,205.0,,14080.0,17720.0,11580.0,10960.0,11070.0,,17930.0,18640.0,18790.0,229.0,12570.0
2017-04-23,205.0,,14080.0,17720.0,11580.0,10960.0,11070.0,,17930.0,18640.0,18790.0,229.0,12570.0
2017-04-24,205.0,,14080.0,17720.0,11580.0,10960.0,11070.0,,17930.0,18640.0,18790.0,229.0,12570.0
2017-04-25,205.0,,14080.0,17720.0,11580.0,10960.0,11070.0,,17930.0,18640.0,18790.0,229.0,12570.0
2017-04-26,205.0,,14080.0,17720.0,11580.0,10960.0,11070.0,,17930.0,18640.0,18790.0,229.0,12570.0
2017-04-27,205.0,,14080.0,17720.0,11580.0,10960.0,11070.0,,17930.0,18640.0,18790.0,229.0,12570.0
2017-04-28,205.0,,14080.0,17720.0,11580.0,10960.0,11070.0,,17930.0,18640.0,18790.0,229.0,12570.0
2017-04-29,205.0,,14080.0,17720.0,11580.0,10960.0,11070.0,,17930.0,18640.0,18790.0,229.0,12570.0
2017-04-30,205.0,,14080.0,17720.0,11580.0,10960.0,11070.0,,17930.0,18640.0,18790.0,229.0,12570.0
2017-05-01,205.0,,14080.0,17720.0,11580.0,10960.0,11070.0,,17930.0,18640.0,18790.0,229.0,12570.0
2017-05-02,205.0,,14080.0,17720.0,11580.0,10960.0,11070.0,,17930.0,18640.0,18790.0,229.0,12570.0
2017-05-03,205.0,,14080.0,17720.0,11580.0,10960.0,11070.0,,17930.0,18640.0,18790.0,229.0,12570.0
2017-05-04,205.0,,14080.0,17720.0,11580.0,10960.0,11070.0,,17930.0,18640.0,18790.0,229.0,12570.0
2017-05-05,205.0,,13870.0,17400.0,11270.0,10900.0,11010.0,,17610.0,18320.0,18480.0,229.0,12290.0
2017-05-06,205.0,,13870.0,17400.0,11270.0,10900.0,11010.0,,17610.0,18320.0,18480.0,229.0,12290.0
2017-05-07,205.0,,13870.0,17400.0,11270.0,10900.0,11010.0,,17610.0,18320.0,18480.0,229.0,12290.0
2017-05-08,205.0,,13870.0,17400.0,11270.0,10900.0,11010.0,,17610.0,18320.0,18480.0,229.0,12290.0
2017-05-09,205.0,,13870.0,17400.0,11270.0,10900.0,11010.0,,17610.0,18320.0,18480.0,229.0,12290.0
2017-05-10,205.0,,13870.0,17400.0,11270.0,10900.0,11010.0,,17610.0,18320.0,18480.0,229.0,12290.0
2017-05-11,205.0,,13870.0,17400.0,11270.0,10900.0,11010.0,,17610.0,18320.0,18480.0,229.0,12290.0
2017-05-12,205.0,,13870.0,17400.0,11270.0,10900.0,11010.0,,17610.0,18320.0,18480.0,229.0,12290.0
2017-05-13,205.0,,13870.0,17400.0,11270.0,10900.0,11010.0,,17610.0,18320.0,18480.0,229.0,12290.0
2017-05-14,205.0,,13870.0,17400.0,11270.0,10900.0,11010.0,,17610.0,18320.0,18480.0,229.0,12290.0
2017-05-15,205.0,,13870.0,17400.0,11270.0,10900.0,11010.0,,17610.0,18320.0,18480.0,229.0,12290.0
2017-05-16,205.0,,13870.0,17400.0,11270.0,10900.0,11010.0,,17610.0,18320.0,18480.0,229.0,12290.0
2017-05-17,205.0,,13870.0,17400.0,11270.0,10900.0,11010.0,,17610.0,18320.0,18480.0,229.0,12290.0
2017-05-18,205.0,,13870.0,17400.0,11270.0,10900.0,11010.0,,17610.0,18320.0,18480.0,229.0,12290.0
2017-05-19,205.0,,13870.0,17400.0,11270.0,10900.0,11010.0,,17610.0,18320.0,18480.0,229.0,12290.0
2017-05-20,205.0,,13520.0,17200.0,11260.0,10890.0,11000.0,,17400.0,18110.0,18260.0,229.0,12020.0
2017-05-21,205.0,,13520.0,17200.0,11260.0,10890.0,11000.0,,17400.0,18110.0,18260.0,229.0,12020.0
2017-05-22,205.0,,13520.0,17200.0,11260.0,10890.0,11000.0,,17400.0,18110.0,18260.0,229.0,12020.0
2017-05-23,205.0,,13520.0,17200.0,11260.0,10890.0,11000.0,,17400.0,18110.0,18260.0,229.0,12020.0
2017-05-24,205.0,,13520.0,17200.0,11260.0,10890.0,11000.0,,17400.0,18110.0,18260.0,229.0,12020.0
2017-05-25,205.0,,13520.0,17200.0,11260.0,10890.0,11000.0,,17400.0,18110.0,18260.0,229.0,12020.0
2017-05-26,205.0,,13520.0,17200.0,11260.0,10890.0,11000.0,,17400.0,18110.0,18260.0,229.0,12020.0
2017-05-27,205.0,,13520.0,17200.0,11260.0,10890.0,11000.0,,17400.0,18110.0,18260.0,229.0,12020.0
2017-05-28,205.0,,13520.0,17200.0,11260.0,10890.0,11000.0,,17400.0,18110.0,18260.0,229.0,12020.0
2017-05-29,205.0,,13520.0,17200.0,11260.0,10890.0,11000.0,,17400.0,18110.0,18260.0,229.0,12020.0
2017-05-30,205.0,,13520.0,17200.0,11260.0,10890.0,11000.0,,17400.0,18110.0,18260.0,229.0,12020.0
2017-05-31,205.0,,13520.0,17200.0,11260.0,10890.0,11000.0,,17400.0,18110.0,18260.0,229.0,12020.0
2017-06-01,205.0,,13520.0,17200.0,11260.0,10890.0,11000.0,,17400.0,18110.0,18260.0,229.0,12020.0
2017-06-02,205.0,,13520.0,17200.0,11260.0,10890.0,11000.0,,17400.0,18110.0,18260.0,229.0,12020.0
2017-06-03,205.0,,13520.0,17200.0,11260.0,10890.0,11000.0,,17400.0,18110.0,18260.0,229.0,12020.0
2017-06-04,205.0,,13520.0,17200.0,11260.0,10890.0,11000.0,,17400.0,18110.0,18260.0,229.0,12020.0
2017-06-05,205.0,,13740.0,17490.0,11400.0,11030.0,11140.0,,17700.0,18420.0,18570.0,229.0,12350.0
2017-06-06,205.0,,13740.0,17490.0,11400.0,11030.0,11140.0,,17700.0,18420.0,18570.0,229.0,12350.0
2017-06-07,205.0,,13740.0,17490.0,11400.0,11030.0,11140.0,,17700.0,18420.0,18570.0,229.0,12350.0
2017-06-08,205.0,,13740.0,17490.0,11400.0,11030.0,11140.0,,17700.0,18420.0,18570.0,229.0,12350.0
2017-06-09,205.0,,13740.0,17490.0,11400.0,11030.0,11140.0,,17700.0,18420.0,18570.0,229.0,12350.0
2017-06-10,205.0,,13740.0,17490.0,11400.0,11030.0,11140.0,,17700.0,18420.0,18570.0,229.0,12350.0
2017-06-11,205.0,,13740.0,17490.0,11400.0,11030.0,11140.0,,17700.0,18420.0,18570.0,229.0,12350.0
2017-06-12,205.0,,13740.0,17490.0,11400.0,11030.0,11140.0,,17700.0,18420.0,18570.0,229.0,12350.0
2017-06-13,205.0,,13740.0,17490.0,11400.0,11030.0,11140.0,,17700.0,18420.0,18570.0,229.0,12350.0
2017-06-14,205.0,,13740.0,17490.0,11400.0,11030.0,11140.0,,17700.0,18420.0,18570.0,229.0,12350.0
2017-06-15,205.0,,13740.0,17490.0,11400.0,11030.0,11140.0,,17700.0,18420.0,18570.0,229.0,12350.0
2017-06-16,205.0,,13740.0,17490.0,11400.0,11030.0,11140.0,,17700.0,18420.0,18570.0,229.0,12350.0
2017-06-17,205.0,,13740.0,17490.0,11400.0,11030.0,11140.0,,17700.0,18420.0,18570.0,229.0,12350.0
2017-06-18,205.0,,13740.0,17490.0,11400.0,11030.0,11140.0,,17700.0,18420.0,18570.0,229.0,12350.0
2017-06-19,205.0,,13740.0,17490.0,11400.0,11030.0,11140.0,,17700.0,18420.0,18570.0,229.0,12350.0
2017-06-20,205.0,,13080.0,16660.0,11020.0,10660.0,10770.0,,16830.0,17540.0,17690.0,229.0,11600.0
2017-06-21,205.0,,13080.0,16660.0,11020.0,10660.0,10770.0,,16830.0,17540.0,17690.0,229.0,11600.0
2017-06-22,205.0,,13080.0,16660.0,11020.0,10660.0,10770.0,,16830.0,17540.0,17690.0,229.0,11600.0
2017-06-23,205.0,,13080.0,16660.0,11020.0,10660.0,10770.0,,16830.0,17540.0,17690.0,229.0,11600.0
2017-06-24,205.0,,13080.0,16660.0,11020.0,10660.0,10770.0,,16830.0,17540.0,17690.0,229.0,11600.0
2017-06-25,205.0,,13080.0,16660.0,11020.0,10660.0,10770.0,,16830.0,17540.0,17690.0,229.0,11600.0
2017-06-26,205.0,,13080.0,16660.0,11020.0,10660.0,10770.0,,16830.0,17540.0,17690.0,229.0,11600.0
2017-06-27,205.0,,13080.0,16660.0,11020.0,10660.0,10770.0,,16830.0,17540.0,17690.0,229.0,11600.0
2017-06-28,205.0,,13080.0,16660.0,11020.0,10660.0,10770.0,,16830.0,17540.0,17690.0,229.0,11600.0
2017-06-29,205.0,,13080.0,16660.0,11020.0,10660.0,10770.0,,16830.0,17540.0,17690.0,229.0,11600.0
2017-06-30,205.0,,13080.0,16660.0,11020.0,10660.0,10770.0,,16830.0,17540.0,17690.0,229.0,11600.0
2017-07-01,205.0,,13080.0,16660.0,11020.0,10660.0,10770.0,,16830.0,17540.0,17690.0,229.0,11600.0
2017-07-02,205.0,,13080.0,16660.0,11020.0,10660.0,10770.0,,16830.0,17540.0,17690.0,229.0,11600.0
2017-07-03,205.0,,13080.0,16660.0,11020.0,10660.0,10770.0,,16830.0,17540.0,17690.0,229.0,11600.0
2017-07-04,205.0,,13080.0,16660.0,11020.0,10660.0,10770.0,,16830.0,17540.0,17690.0,229.0,11600.0
2017-07-05,205.0,,13200.0,16220.0,11130.0,10770.0,10880.0,,16380.0,17090.0,17240.0,229.0,11890.0
2017-07-06,205.0,,13200.0,16220.0,11130.0,10770.0,10880.0,,16380.0,17090.0,17240.0,229.0,11890.0
2017-07-07,205.0,,13200.0,16220.0,11130.0,10770.0,10880.0,,16380.0,17090.0,17240.0,229.0,11890.0
2017-07-08,205.0,,13200.0,16220.0,11130.0,10770.0,10880.0,,16380.0,17090.0,17240.0,229.0,11890.0
2017-07-09,205.0,,13200.0,16220.0,11130.0,10770.0,10880.0,,16380.0,17090.0,17240.0,229.0,11890.0
2017-07-10,205.0,,13200.0,16220.0,11130.0,10770.0,10880.0,,16380.0,17090.0,17240.0,229.0,11890.0
2017-07-11,205.0,,13200.0,16220.0,11130.0,10770.0,10880.0,,16380.0,17090.0,17240.0,229.0,11890.0
2017-07-12,205.0,,13200.0,16220.0,11130.0,10770.0,10880.0,,16380.0,17090.0,17240.0,229.0,11890.0
2017-07-13,205.0,,13200.0,16220.0,11130.0,10770.0,10880.0,,16380.0,17090.0,17240.0,229.0,11890.0
2017-07-14,205.0,,13200.0,16220.0,11130.0,10770.0,10880.0,,16380.0,17090.0,17240.0,229.0,11890.0
2017-07-15,205.0,,13200.0,16220.0,11130.0,10770.0,10880.0,,16380.0,17090.0,17240.0,229.0,11890.0
2017-07-16,205.0,,13200.0,16220.0,11130.0,10770.0,10880.0,,16380.0,17090.0,17240.0,229.0,11890.0
2017-07-17,205.0,,13200.0,16220.0,11130.0,10770.0,10880.0,,16380.0,17090.0,17240.0,229.0,11890.0
2017-07-18,205.0,,13200.0,16220.0,11130.0,10770.0,10880.0,,16380.0,17090.0,17240.0,229.0,11890.0
2017-07-19,205.0,,13200.0,16220.0,11130.0,10770.0,10880.0,,16380.0,17090.0,17240.0,229.0,11890.0
2017-07-20,205.0,,13580.0,16570.0,11190.0,10830.0,10940.0,,16740.0,17460.0,17610.0,229.0,12160.0
2017-07-21,205.0,,13580.0,16570.0,11190.0,10830.0,10940.0,,16740.0,17460.0,17610.0,229.0,12160.0
2017-07-22,205.0,,13580.0,16570.0,11190.0,10830.0,10940.0,,16740.0,17460.0,17610.0,229.0,12160.0
2017-07-23,205.0,,13580.0,16570.0,11190.0,10830.0,10940.0,,16740.0,17460.0,17610.0,229.0,12160.0
2017-07-24,205.0,,13580.0,16570.0,11190.0,10830.0,10940.0,,16740.0,17460.0,17610.0,229.0,12160.0
2017-07-25,205.0,,13580.0,16570.0,11190.0,10830.0,10940.0,,16740.0,17460.0,17610.0,229.0,12160.0
2017-07-26,205.0,,13580.0,16570.0,11190.0,10830.0,10940.0,,16740.0,17460.0,17610.0,229.0,12160.0
2017-07-27,205.0,,13580.0,16570.0,11190.0,10830.0,10940.0,,16740.0,17460.0,17610.0,229.0,12160.0
2017-07-28,205.0,,13580.0,16570.0,11190.0,10830.0,10940.0,,16740.0,17460.0,17610.0,229.0,12160.0
2017-07-29,205.0,,13580.0,16570.0,11190.0,10830.0,10940.0,,16740.0,17460.0,17610.0,229.0,12160.0
2017-07-30,205.0,,13580.0,16570.0,11190.0,10830.0,10940.0,,16740.0,17460.0,17610.0,229.0,12160.0
2017-07-31,205.0,,13580.0,16570.0,11190.0,10830.0,10940.0,,16740.0,17460.0,17610.0,229.0,12160.0
2017-08-01,205.0,,13580.0,16570.0,11190.0,10830.0,10940.0,,16740.0,17460.0,17610.0,229.0,12160.0
2017-08-02,205.0,,13580.0,16570.0,11190.0,10830.0,10940.0,,16740.0,17460.0,17610.0,229.0,12160.0
2017-08-03,205.0,,13580.0,16570.0,11190.0,10830.0,10940.0,,16740.0,17460.0,17610.0,229.0,12160.0
2017-08-04,205.0,,14060.0,17150.0,11460.0,11090.0,11200.0,,17360.0,18070.0,18270.0,229.0,12630.0
2017-08-05,205.0,,14060.0,17150.0,11460.0,11090.0,11200.0,,17360.0,18070.0,18270.0,229.0,12630.0
2017-08-06,205.0,,14060.0,17150.0,11460.0,11090.0,11200.0,,17360.0,18070.0,18270.0,229.0,12630.0
2017-08-07,205.0,,14060.0,17150.0,11460.0,11090.0,11200.0,,17360.0,18070.0,18270.0,229.0,12630.0
2017-08-08,205.0,,14060.0,17150.0,11460.0,11090.0,11200.0,,17360.0,18070.0,18270.0,229.0,12630.0
2017-08-09,205.0,,14060.0,17150.0,11460.0,11090.0,11200.0,,17360.0,18070.0,18270.0,229.0,12630.0
2017-08-10,205.0,,14060.0,17150.0,11460.0,11090.0,11200.0,,17360.0,18070.0,18270.0,229.0,12630.0
2017-08-11,205.0,,14060.0,17150.0,11460.0,11090.0,11200.0,,17360.0,18070.0,18270.0,229.0,12630.0
2017-08-12,205.0,,14060.0,17150.0,11460.0,11090.0,11200.0,,17360.0,18070.0,18270.0,229.0,12630.0
2017-08-13,205.0,,14060.0,17150.0,11460.0,11090.0,11200.0,,17360.0,18070.0,18270.0,229.0,12630.0
2017-08-14,205.0,,14060.0,17150.0,11460.0,11090.0,11200.0,,17360.0,18070.0,18270.0,229.0,12630.0
