date,Brent,DO_0001S,DO_005S,E5_RON92,FO_30S,FO_35S,FO_380,FO_other,RON92,RON95,RON95_IV,WTI,dau_hoa
2017-08-08,197.0,,13790.0,16820.0,11240.0,11090.0,10990.0,,17020.0,17720.0,17920.0,215.0,12390.0
2017-08-09,197.0,,13790.0,16820.0,11240.0,11090.0,10990.0,,17020.0,17720.0,17920.0,215.0,12390.0
2017-08-10,197.0,,13790.0,16820.0,11240.0,11090.0,10990.0,,17020.0,17720.0,17920.0,215.0,12390.0
2017-08-11,197.0,,13790.0,16820.0,11240.0,11090.0,10990.0,,17020.0,17720.0,17920.0,215.0,12390.0
2017-08-12,197.0,,13790.0,16820.0,11240.0,11090.0,10990.0,,17020.0,17720.0,17920.0,215.0,12390.0
2017-08-13,197.0,,13790.0,16820.0,11240.0,11090.0,10990.0,,17020.0,17720.0,17920.0,215.0,12390.0
2017-08-14,197.0,,13790.0,16820.0,11240.0,11090.0,10990.0,,17020.0,17720.0,17920.0,215.0,12390.0
2017-08-15,197.0,,13790.0,16820.0,11240.0,11090.0,10990.0,,17020.0,17720.0,17920.0,215.0,12390.0
2017-08-16,197.0,,13790.0,16820.0,11240.0,11090.0,10990.0,,17020.0,17720.0,17920.0,215.0,12390.0
2017-08-17,197.0,,13790.0,16820.0,11240.0,11090.0,10990.0,,17020.0,17720.0,17920.0,215.0,12390.0
2017-08-18,197.0,,13790.0,16820.0,11240.0,11090.0,10990.0,,17020.0,17720.0,17920.0,215.0,12390.0
2017-08-19,197.0,,13790.0,17250.0,11250.0,11100.0,11000.0,,17480.0,18180.0,18380.0,215.0,12390.0
2017-08-20,197.0,,13790.0,17250.0,11250.0,11100.0,11000.0,,17480.0,18180.0,18380.0,215.0,12390.0
2017-08-21,197.0,,13790.0,17250.0,11250.0,11100.0,11000.0,,17480.0,18180.0,18380.0,215.0,12390.0
2017-08-22,197.0,,13790.0,17250.0,11250.0,11100.0,11000.0,,17480.0,18180.0,18380.0,215.0,12390.0
2017-08-23,197.0,,13790.0,17250.0,11250.0,11100.0,11000.0,,17480.0,18180.0,18380.0,215.0,12390.0
2017-08-24,197.0,,13790.0,17250.0,11250.0,11100.0,11000.0,,17480.0,18180.0,18380.0,215.0,12390.0
2017-08-25,197.0,,13790.0,17250.0,11250.0,11100.0,11000.0,,17480.0,18180.0,18380.0,215.0,12390.0
2017-08-26,197.0,,13790.0,17250.0,11250.0,11100.0,11000.0,,17480.0,18180.0,18380.0,215.0,12390.0
2017-08-27,197.0,,13790.0,17250.0,11250.0,11100.0,11000.0,,17480.0,18180.0,18380.0,215.0,12390.0
2017-08-28,197.0,,13790.0,17250.0,11250.0,11100.0,11000.0,,17480.0,18180.0,18380.0,215.0,12390.0
2017-08-29,197.0,,13790.0,17250.0,11250.0,11100.0,11000.0,,17480.0,18180.0,18380.0,215.0,12390.0
2017-08-30,197.0,,13790.0,17250.0,11250.0,11100.0,11000.0,,17480.0,18180.0,18380.0,215.0,12390.0
2017-08-31,197.0,,13790.0,17250.0,11250.0,11100.0,11000.0,,17480.0,18180.0,18380.0,215.0,12390.0
2017-09-01,197.0,,13790.0,17250.0,11250.0,11100.0,11000.0,,17480.0,18180.0,18380.0,215.0,12390.0
2017-09-02,197.0,,13790.0,17250.0,11250.0,11100.0,11000.0,,17480.0,18180.0,18380.0,215.0,12390.0
2017-09-03,197.0,,13790.0,17250.0,11250.0,11100.0,11000.0,,17480.0,18180.0,18380.0,215.0,12390.0
2017-09-04,197.0,,13790.0,17250.0,11250.0,11100.0,11000.0,,17480.0,18180.0,18380.0,215.0,12390.0
2017-09-05,197.0,,13950.0,17530.0,11290.0,11140.0,11040.0,,17790.0,18490.0,18690.0,215.0,12540.0
2017-09-06,197.0,,13950.0,17530.0,11290.0,11140.0,11040.0,,17790.0,18490.0,18690.0,215.0,12540.0
2017-09-07,197.0,,13950.0,17530.0,11290.0,11140.0,11040.0,,17790.0,18490.0,18690.0,215.0,12540.0
2017-09-08,197.0,,13950.0,17530.0,11290.0,11140.0,11040.0,,17790.0,18490.0,18690.0,215.0,12540.0
2017-09-09,197.0,,13950.0,17530.0,11290.0,11140.0,11040.0,,17790.0,18490.0,18690.0,215.0,12540.0
2017-09-10,197.0,,13950.0,17530.0,11290.0,11140.0,11040.0,,17790.0,18490.0,18690.0,215.0,12540.0
2017-09-11,197.0,,13950.0,17530.0,11290.0,11140.0,11040.0,,17790.0,18490.0,18690.0,215.0,12540.0
2017-09-12,197.0,,13950.0,17530.0,11290.0,11140.0,11040.0,,17790.0,18490.0,18690.0,215.0,12540.0
2017-09-13,197.0,,13950.0,17530.0,11290.0,11140.0,11040.0,,17790.0,18490.0,18690.0,215.0,12540.0
2017-09-14,197.0,,13950.0,17530.0,11290.0,11140.0,11040.0,,17790.0,18490.0,18690.0,215.0,12540.0
2017-09-15,197.0,,13950.0,17530.0,11290.0,11140.0,11040.0,,17790.0,18490.0,18690.0,215.0,12540.0
2017-09-16,197.0,,13950.0,17530.0,11290.0,11140.0,11040.0,,17790.0,18490.0,18690.0,215.0,12540.0
2017-09-17,197.0,,13950.0,17530.0,11290.0,11140.0,11040.0,,17790.0,18490.0,18690.0,215.0,12540.0
2017-09-18,197.0,,13950.0,17530.0,11290.0,11140.0,11040.0,,17790.0,18490.0,18690.0,215.0,12540.0
2017-09-19,197.0,,13950.0,17530.0,11290.0,11140.0,11040.0,,17790.0,18490.0,18690.0,215.0,12540.0
2017-09-20,197.0,,14440.0,17830.0,11680.0,11530.0,11430.0,,18110.0,18810.0,19010.0,215.0,13110.0
2017-09-21,197.0,,14440.0,17830.0,11680.0,11530.0,11430.0,,18110.0,18810.0,19010.0,215.0,13110.0
2017-09-22,197.0,,14440.0,17830.0,11680.0,11530.0,11430.0,,18110.0,18810.0,19010.0,215.0,13110.0
2017-09-23,197.0,,14440.0,17830.0,11680.0,11530.0,11430.0,,18110.0,18810.0,19010.0,215.0,13110.0
2017-09-24,197.0,,14440.0,17830.0,11680.0,11530.0,11430.0,,18110.0,18810.0,19010.0,215.0,13110.0
2017-09-25,197.0,,14440.0,17830.0,11680.0,11530.0,11430.0,,18110.0,18810.0,19010.0,215.0,13110.0
2017-09-26,197.0,,14440.0,17830.0,11680.0,11530.0,11430.0,,18110.0,18810.0,19010.0,215.0,13110.0
2017-09-27,197.0,,14440.0,17830.0,11680.0,11530.0,11430.0,,18110.0,18810.0,19010.0,215.0,13110.0
2017-09-28,197.0,,14440.0,17830.0,11680.0,11530.0,11430.0,,18110.0,18810.0,19010.0,215.0,13110.0
2017-09-29,197.0,,14440.0,17830.0,11680.0,11530.0,11430.0,,18110.0,18810.0,19010.0,215.0,13110.0
2017-09-30,197.0,,14440.0,17830.0,11680.0,11530.0,11430.0,,18110.0,18810.0,19010.0,215.0,13110.0
2017-10-01,197.0,,14440.0,17830.0,11680.0,11530.0,11430.0,,18110.0,18810.0,19010.0,215.0,13110.0
2017-10-02,197.0,,14440.0,17830.0,11680.0,11530.0,11430.0,,18110.0,18810.0,19010.0,215.0,13110.0
2017-10-03,197.0,,14440.0,17830.0,11680.0,11530.0,11430.0,,18110.0,18810.0,19010.0,215.0,13110.0
2017-10-04,197.0,,14440.0,17830.0,11680.0,11530.0,11430.0,,18110.0,18810.0,19010.0,215.0,13110.0
2017-10-05,197.0,,14580.0,17730.0,11890.0,11740.0,11640.0,,17990.0,18690.0,18890.0,215.0,13430.0
2017-10-06,197.0,,14580.0,17730.0,11890.0,11740.0,11640.0,,17990.0,18690.0,18890.0,215.0,13430.0
2017-10-07,197.0,,14580.0,17730.0,11890.0,11740.0,11640.0,,17990.0,18690.0,18890.0,215.0,13430.0
2017-10-08,197.0,,14580.0,17730.0,11890.0,11740.0,11640.0,,17990.0,18690.0,18890.0,215.0,13430.0
2017-10-09,197.0,,14580.0,17730.0,11890.0,11740.0,11640.0,,17990.0,18690.0,18890.0,215.0,13430.0
2017-10-10,197.0,,14580.0,17730.0,11890.0,11740.0,11640.0,,17990.0,18690.0,18890.0,215.0,13430.0
2017-10-11,197.0,,14580.0,17730.0,11890.0,11740.0,11640.0,,17990.0,18690.0,18890.0,215.0,13430.0
2017-10-12,197.0,,14580.0,17730.0,11890.0,11740.0,11640.0,,17990.0,18690.0,18890.0,215.0,13430.0
2017-10-13,197.0,,14580.0,17730.0,11890.0,11740.0,11640.0,,17990.0,18690.0,18890.0,215.0,13430.0
2017-10-14,197.0,,14580.0,17730.0,11890.0,11740.0,11640.0,,17990.0,18690.0,18890.0,215.0,13430.0
2017-10-15,197.0,,14580.0,17730.0,11890.0,11740.0,11640.0,,17990.0,18690.0,18890.0,215.0,13430.0
2017-10-16,197.0,,14580.0,17730.0,11890.0,11740.0,11640.0,,17990.0,18690.0,18890.0,215.0,13430.0
2017-10-17,197.0,,14580.0,17730.0,11890.0,11740.0,11640.0,,17990.0,18690.0,18890.0,215.0,13430.0
2017-10-18,197.0,,14580.0,17730.0,11890.0,11740.0,11640.0,,17990.0,18690.0,18890.0,215.0,13430.0
2017-10-19,197.0,,14580.0,17730.0,11890.0,11740.0,11640.0,,17990.0,18690.0,18890.0,215.0,13430.0
2017-10-20,197.0,,14410.0,17630.0,11790.0,11640.0,11540.0,,17870.0,18570.0,18770.0,215.0,12990.0
2017-10-21,197.0,,14410.0,17630.0,11790.0,11640.0,11540.0,,17870.0,18570.0,18770.0,215.0,12990.0
2017-10-22,197.0,,14410.0,17630.0,11790.0,11640.0,11540.0,,17870.0,18570.0,18770.0,215.0,12990.0
2017-10-23,197.0,,14410.0,17630.0,11790.0,11640.0,11540.0,,17870.0,18570.0,18770.0,215.0,12990.0
2017-10-24,197.0,,14410.0,17630.0,11790.0,11640.0,11540.0,,17870.0,18570.0,18770.0,215.0,12990.0
2017-10-25,197.0,,14410.0,17630.0,11790.0,11640.0,11540.0,,17870.0,18570.0,18770.0,215.0,12990.0
2017-10-26,197.0,,14410.0,17630.0,11790.0,11640.0,11540.0,,17870.0,18570.0,18770.0,215.0,12990.0
2017-10-27,197.0,,14410.0,17630.0,11790.0,11640.0,11540.0,,17870.0,18570.0,18770.0,215.0,12990.0
2017-10-28,197.0,,14410.0,17630.0,11790.0,11640.0,11540.0,,17870.0,18570.0,18770.0,215.0,12990.0
2017-10-29,197.0,,14410.0,17630.0,11790.0,11640.0,11540.0,,17870.0,18570.0,18770.0,215.0,12990.0
2017-10-30,197.0,,14410.0,17630.0,11790.0,11640.0,11540.0,,17870.0,18570.0,18770.0,215.0,12990.0
2017-10-31,197.0,,14410.0,17630.0,11790.0,11640.0,11540.0,,17870.0,18570.0,18770.0,215.0,12990.0
2017-11-01,197.0,,14410.0,17630.0,11790.0,11640.0,11540.0,,17870.0,18570.0,18770.0,215.0,12990.0
2017-11-02,197.0,,14410.0,17630.0,11790.0,11640.0,11540.0,,17870.0,18570.0,18770.0,215.0,12990.0
2017-11-03,197.0,,14410.0,17630.0,11790.0,11640.0,11540.0,,17870.0,18570.0,18770.0,215.0,12990.0
2017-11-04,197.0,,14610.0,17850.0,12050.0,11900.0,11800.0,,18140.0,18840.0,19040.0,215.0,13190.0
2017-11-05,197.0,,14610.0,17850.0,12050.0,11900.0,11800.0,,18140.0,18840.0,19040.0,215.0,13190.0
2017-11-06,197.0,,14610.0,17850.0,12050.0,11900.0,11800.0,,18140.0,18840.0,19040.0,215.0,13190.0
2017-11-07,197.0,,14610.0,17850.0,12050.0,11900.0,11800.0,,18140.0,18840.0,19040.0,215.0,13190.0
2017-11-08,197.0,,14610.0,17850.0,12050.0,11900.0,11800.0,,18140.0,18840.0,19040.0,215.0,13190.0
2017-11-09,197.0,,14610.0,17850.0,12050.0,11900.0,11800.0,,18140.0,18840.0,19040.0,215.0,13190.0
2017-11-10,197.0,,14610.0,17850.0,12050.0,11900.0,11800.0,,18140.0,18840.0,19040.0,215.0,13190.0
2017-11-11,197.0,,14610.0,17850.0,12050.0,11900.0,11800.0,,18140.0,18840.0,19040.0,215.0,13190.0
2017-11-12,197.0,,14610.0,17850.0,12050.0,11900.0,11800.0,,18140.0,18840.0,19040.0,215.0,13190.0
2017-11-13,197.0,,14610.0,17850.0,12050.0,11900.0,11800.0,,18140.0,18840.0,19040.0,215.0,13190.0
2017-11-14,197.0,,14610.0,17850.0,12050.0,11900.0,11800.0,,18140.0,18840.0,19040.0,215.0,13190.0
2017-11-15,197.0,,14610.0,17850.0,12050.0,11900.0,11800.0,,18140.0,18840.0,19040.0,215.0,13190.0
2017-11-16,197.0,,14610.0,17850.0,12050.0,11900.0,11800.0,,18140.0,18840.0,19040.0,215.0,13190.0
2017-11-17,197.0,,14610.0,17850.0,12050.0,11900.0,11800.0,,18140.0,18840.0,19040.0,215.0,13190.0
2017-11-18,197.0,,14610.0,17850.0,12050.0,11900.0,11800.0,,18140.0,18840.0,19040.0,215.0,13190.0
2017-11-19,197.0,,14610.0,17850.0,12050.0,11900.0,11800.0,,18140.0,18840.0,19040.0,215.0,13190.0
2017-11-20,197.0,,15010.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-11-21,197.0,,15010.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-11-22,197.0,,15010.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-11-23,197.0,,15010.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-11-24,197.0,,15010.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-11-25,197.0,,15010.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-11-26,197.0,,15010.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-11-27,197.0,,15010.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-11-28,197.0,,15010.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-11-29,197.0,,15010.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-11-30,197.0,,15010.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-01,197.0,,15010.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-02,197.0,,15010.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-03,197.0,,15010.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-04,197.0,,15010.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-05,197.0,,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-06,197.0,,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-07,197.0,,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-08,197.0,,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-09,197.0,,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-10,197.0,,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-11,197.0,,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-12,197.0,,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-13,197.0,,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-14,197.0,,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-15,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-16,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-17,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-18,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-19,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-20,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-21,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-22,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-23,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-24,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-25,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-26,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-27,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-28,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-29,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-30,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2017-12-31,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2018-01-01,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2018-01-02,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2018-01-03,197.0,15210.0,15160.0,18240.0,12530.0,12380.0,12280.0,,18580.0,19280.0,19480.0,215.0,13610.0
2018-01-04,197.0,15570.0,15520.0,18240.0,12760.0,12610.0,12510.0,,18580.0,20090.0,20290.0,215.0,14110.0
2018-01-05,197.0,15570.0,15520.0,18240.0,12760.0,12610.0,12510.0,,18580.0,20090.0,20290.0,215.0,14110.0
2018-01-06,197.0,15570.0,15520.0,18240.0,12760.0,12610.0,12510.0,,18580.0,20090.0,20290.0,215.0,14110.0
2018-01-07,197.0,15570.0,15520.0,18240.0,12760.0,12610.0,12510.0,,18580.0,20090.0,20290.0,215.0,14110.0
2018-01-08,197.0,15570.0,15520.0,18240.0,12760.0,12610.0,12510.0,,18580.0,20090.0,20290.0,215.0,14110.0
2018-01-09,197.0,15570.0,15520.0,18240.0,12760.0,12610.0,12510.0,,18580.0,20090.0,20290.0,215.0,14110.0
2018-01-10,197.0,15570.0,15520.0,18240.0,12760.0,12610.0,12510.0,,18580.0,20090.0,20290.0,215.0,14110.0
2018-01-11,197.0,15570.0,15520.0,18240.0,12760.0,12610.0,12510.0,,18580.0,20090.0,20290.0,215.0,14110.0
2018-01-12,197.0,15570.0,15520.0,18240.0,12760.0,12610.0,12510.0,,18580.0,20090.0,20290.0,215.0,14110.0
2018-01-13,197.0,15570.0,15520.0,18240.0,12760.0,12610.0,12510.0,,18580.0,20090.0,20290.0,215.0,14110.0
2018-01-14,197.0,15570.0,15520.0,18240.0,12760.0,12610.0,12510.0,,18580.0,20090.0,20290.0,215.0,14110.0
2018-01-15,197.0,15570.0,15520.0,18240.0,12760.0,12610.0,12510.0,,18580.0,20090.0,20290.0,215.0,14110.0
2018-01-16,197.0,15570.0,15520.0,18240.0,12760.0,12610.0,12510.0,,18580.0,20090.0,20290.0,215.0,14110.0
2018-01-17,197.0,15570.0,15520.0,18240.0,12760.0,12610.0,12510.0,,18580.0,20090.0,20290.0,215.0,14110.0
2018-01-18,197.0,15570.0,15520.0,18240.0,12760.0,12610.0,12510.0,,18580.0,20090.0,20290.0,215.0,14110.0
2018-01-19,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-01-20,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-01-21,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-01-22,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-01-23,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-01-24,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-01-25,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-01-26,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-01-27,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-01-28,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-01-29,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-01-30,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-01-31,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-01,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-02,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-03,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-04,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-05,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-06,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-07,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-08,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-09,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-10,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-11,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-12,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-13,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-14,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-15,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-16,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-17,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-18,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-19,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-20,197.0,16000.0,15950.0,18670.0,12910.0,12760.0,12660.0,,18580.0,20380.0,20580.0,215.0,14560.0
2018-02-21,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-02-22,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-02-23,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-02-24,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-02-25,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-02-26,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-02-27,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-02-28,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-03-01,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-03-02,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-03-03,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-03-04,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-03-05,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-03-06,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-03-07,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-03-08,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-03-09,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-03-10,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-03-11,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-03-12,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
2018-03-13,197.0,15760.0,15710.0,18340.0,12670.0,12520.0,12420.0,,18580.0,19980.0,20180.0,215.0,14560.0
